medicine_name,dosage_mg,form,use,diet_recommendation,suggestions,category,time_of_day
Ibuprofen Safe,200.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
CareIbuprofen,600.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Ibuprofen Life,400.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Ibuprofen Pro,200.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Ibuprofen Z-,600.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
NeoIbuprofen,400.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Ibuprofen Dyna,600.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Ibuprofen Ultra,600.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
MaxIbuprofen,600.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
MegaIbuprofen,400.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Ibuprofen Swift,200.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",afternoon
Ibuprofen Cure,200.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",afternoon
Ibuprofen Plus,400.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Ibuprofen Health,600.0,Tablet,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",afternoon
ReliIbuprofen,200.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",afternoon
Ibuprofen Apex,200.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Ibuprofen Nova,400.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",afternoon
Cetirizine,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Med,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Safe,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
CareCetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
LifeCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Pro,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Z-,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
NeoCetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Dyna,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
UltraCetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Max,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Mega,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
SwiftCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Cure,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Plus,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
HealthCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
ReliCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Apex,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
NovaCetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Omeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Med,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Safe,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
CareOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
LifeOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
ProOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Z-Omeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
NeoOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
DynaOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
UltraOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Max,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Mega,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Swift,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Cure,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
PlusOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
HealthOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Reli,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
ApexOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
NovaOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Azithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
MedAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
SafeAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Care,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
LifeAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ProAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Z-Azithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Neo,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
DynaAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
UltraAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Max,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
MegaAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Swift,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Cure,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
PlusAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Health,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ReliAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ApexAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Nova,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
